UNITID,F2D01__last,F2D16__last,F2A02__last,F2A03__last,total_expenses__last,change_in_net_assets__last,expendable_net_assets__last,endowment_eoy__last,operating_margin__last,expenses_to_revenue__last,assets_to_liabilities__last,operating_margin__mean3,expenses_to_revenue__mean3,assets_to_liabilities__mean3,reported_field_count__mean3,F2D16__slope,total_expenses__slope,expendable_net_assets__slope,F2D16__pct3,total_expenses__pct3,expendable_net_assets__pct3,log_F2D16,log_F2A02,log_F2A03,log_total_expenses,log_expendable_net_assets,log_endowment_eoy,tuition_dependence,closed_by_2024,as_of_year
164720,30083219,45941855,48255211.0,24004290.0,46511206.0,-664822.0,18310705.0,5116037.0,-0.0144709437614132,1.0123928604972523,2.010274455107816,0.013591404344290564,0.9999222775328166,2.0819855956827102,8.0,-631729.4999999623,311213.4999999477,-1317803.4999999874,-0.026765185800903687,0.013563816984539945,-0.1258267803897889,17.642887154931568,17.69201440064084,16.99374316399756,17.655203852271846,16.722996474072282,15.44789086933116,0.6548107167200802,1,2019
164739,156153000,226589000,657775000.0,236287000.0,221882000.0,4707000.0,367849000.0,286144000.0,0.0207732943788092,0.9792267056211909,2.783796823354649,0.10100007314622023,0.8989999268537797,2.6934489697271773,8.0,-10969499.999999933,6157999.999999646,16356499.999998828,-0.08827576772033735,0.05876907513623393,0.09761111906807983,19.238648366103853,20.304373487044494,19.280557730064228,19.21765627149896,19.72318308855797,19.472005742070532,0.6891464281143391,0,2019
164748,249719799,289029942,779571708.0,382086688.0,276056365.0,8282456.0,339277259.0,356061885.0,0.0286560483757769,0.9551133806060826,2.040300624134804,0.16984428453502917,0.9243185316823149,1.9919428847894824,8.0,-7113610.499999606,3927792.9999996996,18061283.999998722,-0.04691470717214353,0.02928994475441102,0.11915556338859358,19.482040849706205,20.474255235816585,19.761158075380074,19.436115627468094,19.64232820717251,19.690615110787043,0.8639928350399074,0,2019
164872,15024248,17365435,33787011.0,15261801.0,17327960.0,37475.0,14891346.0,11715986.0,0.0021580225315403,0.9978419774684596,2.2138285645318008,0.029794161146635634,0.9702058388533642,2.1499300073554375,8.0,-317368.0000000035,24730.999999997555,391567.4999999695,-0.03526277611473802,0.0028626330830376578,0.055509164131440906,16.669992351820923,17.33558702625129,16.54086366334958,16.667831997527855,16.51629086396688,16.276464877335428,0.8651812062295013,0,2019
164915,1440505,1700027,2898669.0,773512.0,1735959.0,-35932.0,2125157.0,,-0.021136134896681,1.021136134896681,3.7474130976636433,0.017405757540656732,0.9825942424593433,3.6049111661856443,8.0,81219.49999999534,78847.50000000224,64224.49999999351,0.1056453354214523,0.09991674396678883,0.064330387818349,14.34615527947904,14.879762569068413,13.558697755576716,14.36707113246232,14.569356710517788,,0.8473424245614922,0,2019
164924,464261089,817237198,4771833159.0,1353832767.0,865336171.0,-41388674.0,2362987713.0,2433821107.0,-0.0506446281462582,1.0588555845447456,3.524684344562034,0.12376305099979723,0.868632080854459,3.4513982640377967,8.0,-130813864.9999972,33253072.999998346,37227532.99999445,-0.2425027667596958,0.08325443951609104,0.03253397590705202,20.52143993994026,22.28599637829092,21.026205494207375,20.5786286275462,21.583192635814772,21.612728331686625,0.56808609561113,0,2019
164988,1164248000,2252382000,7024738000.0,2889591000.0,2037182000.0,215200000.0,3296488000.0,2311388000.0,0.0955432959418073,0.9044567040581926,2.431049238456238,0.17716103832680943,0.8228389616731905,2.4599440726905315,8.0,-15849963.000004258,130224536.99999408,307288999.99998146,-0.013878629150362622,0.1465887586078314,0.22915683225760744,21.53525416028102,22.672703756239418,21.78438080691022,21.43483331776978,21.916123496589876,21.561114047266045,0.5168963346359543,0,2019
165015,168605391,383717341,1588160821.0,375677646.0,354476713.0,28694503.0,517303652.0,1073525868.0,0.0747803133557104,0.9237964384830863,4.227456272444807,0.15656677731106017,0.8417244874701426,4.247416387874343,8.0,-31275266.9999987,5503167.499999776,29643667.999997962,-0.14016364946726223,0.03204449555181146,0.12944372051584294,19.765416750964146,21.18584246794331,19.744242011835137,19.686153214896045,20.064140596615154,20.79421427280366,0.43939997749541376,0,2019
165060,4712050,4859248,,,,,,,,,,,,,8.0,74172.4999999845,,,0.03148971651507153,,,15.396394457187217,,,,,,0.9697076584689648,0,2019
165167,21759111,26572639,86138396.0,25366655.0,32933781.0,-6383343.0,53001473.0,63858020.0,-0.2402223956754916,1.2393869122295305,3.395733335751206,0.5597685389776835,1.2807685167993759,3.6008112736541826,8.0,913701.4999999972,730883.9999999568,-7290846.499999654,0.07384867939832944,0.04644660003158997,-0.2157592469106878,17.095392672980754,18.271465828176314,17.048946113664375,17.31000949743897,17.785830282450423,17.972172755105827,0.8188539723134011,0,2019
165264,17288662,17904188,36231443.0,17949944.0,15800475.0,2103713.0,17045733.0,5678956.0,0.1174983752404744,0.8825016247595255,2.018471088266348,0.09241887782521213,0.9075811221747877,1.914825708144484,8.0,1247425.9999999213,688732.4999999497,2194625.4999998957,0.16190522420953116,0.09550468314172977,0.34679866016480726,16.700545265778395,17.40543791854955,16.703097608827015,16.57555062412568,16.651410525108645,15.552278147075313,0.9656211161321586,0,2019
165334,65852000,100861000,637911000.0,112971000.0,114726000.0,-14160000.0,296892000.0,417571573.0,-0.1403912314968124,1.137466414173962,5.646679236264174,0.119386637724546,0.878898206103713,5.542284508980102,8.0,-23093499.99999965,3506999.9999998584,-33921499.99999728,-0.31409471737119854,0.06511809269162211,-0.18600627853098825,18.42925389921163,20.273709334713267,18.54264171542335,18.558057243419572,19.50887899763983,19.84996652229247,0.6528985435401196,0,2019
165495,437479,1016088,1652251.0,889273.0,896288.0,119800.0,762978.0,,0.1179031737408571,0.8820968262591429,1.85797949561046,-0.08788523014356871,1.0878852301435689,6.86425519654883,8.0,134761.99999999691,-29633.499999996817,-66191.49999999095,0.3610192830085565,-0.06202364071141902,-0.14785432914768457,13.831471501709244,14.317649763802537,13.698160678482209,13.706018184593583,13.54498578695205,,0.43055227499980314,0,2019
